crash_date,crash_time,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,latitude,longitude,location.latitude,location.longitude,on_street_name,off_street_name,borough,zip_code,contributing_factor_vehicle_3,vehicle_type_code_3,cross_street_name,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5
2012-07-02T00:00:00.000,19:30,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,72597,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,40.8156984,-73.9167701,40.8156984,-73.9167701,EAST 149 STREET                 ,BERGEN AVENUE                   ,BRONX,10455,,,,,,,
2012-07-02T00:00:00.000,21:00,0,0,0,0,0,0,0,0,Unspecified,,255005,SPORT UTILITY / STATION WAGON,,40.7417335,-73.8581018,40.7417335,-73.8581018,103 STREET                      ,52 AVENUE                       ,QUEENS,11368,,,,,,,
2012-07-02T00:00:00.000,17:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,106935,PASSENGER VEHICLE,PASSENGER VEHICLE,40.9010398,-73.8968799,40.9010398,-73.8968799,BROADWAY                        ,WEST 254 STREET                 ,BRONX,10471,,,,,,,
2012-07-02T00:00:00.000,22:50,0,0,0,0,0,0,0,0,Unspecified,Unspecified,147473,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6336364,-73.9510587,40.6336364,-73.9510587,AMERSFORT PLACE                 ,GLENWOOD ROAD                   ,BROOKLYN,11210,,,,,,,
2012-07-02T00:00:00.000,20:10,0,0,0,0,0,0,0,0,Unspecified,Unspecified,268112,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.6823425,-73.8008286,40.6823425,-73.8008286,115 AVENUE                      ,142 STREET                      ,QUEENS,11436,,,,,,,
2012-07-02T00:00:00.000,19:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,272660,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,40.7767731,-73.9345252,40.7767731,-73.9345252,26 AVENUE                       ,2 STREET                        ,QUEENS,11102,,,,,,,
2012-07-02T00:00:00.000,7:52,1,0,0,0,0,0,1,0,Physical Disability,Unspecified,116267,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6106525,-73.9535426,40.6106525,-73.9535426,KINGS HIGHWAY                   ,OCEAN AVENUE                    ,BROOKLYN,11229,,,,,,,
2012-07-02T00:00:00.000,19:30,2,0,0,0,0,0,2,0,Unspecified,Unspecified,301252,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5545687,-74.1706242,40.5545687,-74.1706242,LEVERETT AVENUE                 ,WAINWRIGHT AVENUE               ,STATEN ISLAND,10312,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-02T00:00:00.000,17:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,16535,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.7557807,-74.0019852,40.7557807,-74.0019852,11 AVENUE                       ,WEST 34 STREET                  ,MANHATTAN,10001,,,,,,,
2012-07-02T00:00:00.000,10:10,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,238649,UNKNOWN,UNKNOWN,40.7418634,-73.9075049,40.7418634,-73.9075049,QUEENS BOULEVARD                ,58 STREET                       ,QUEENS,11377,,,,,,,
2012-07-02T00:00:00.000,7:00,2,0,0,0,0,0,2,0,Unspecified,Unspecified,219404,PASSENGER VEHICLE,BUS,40.6669624,-73.7707754,40.6669624,-73.7707754,GUY R BREWER BOULEVARD          ,SOUTH CONDUIT AVENUE            ,QUEENS,11434,,,,,,,
2012-07-02T00:00:00.000,19:40,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,293161,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5526063,-74.1509138,40.5526063,-74.1509138,GIFFORDS LANE                   ,MARGARET STREET                 ,STATEN ISLAND,10308,Unspecified,SPORT UTILITY / STATION WAGON,,,,,
2012-07-02T00:00:00.000,23:40,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,172565,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6761210,-73.9359976,40.676121,-73.9359976,DEAN STREET                     ,TROY AVENUE                     ,BROOKLYN,11213,,,,,,,
2012-07-02T00:00:00.000,11:00,0,0,0,0,0,0,0,0,Backing Unsafely,Driver Inattention/Distraction,55552,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7986151,-73.9437427,40.7986151,-73.9437427,EAST 115 STREET                 ,PARK AVENUE                     ,MANHATTAN,10029,,,,,,,
2012-07-02T00:00:00.000,14:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,66344,LIVERY VEHICLE,PICK-UP TRUCK,40.8216382,-73.9390768,40.8216382,-73.9390768,WEST 145 STREET                 ,7 AVENUE                        ,MANHATTAN,10039,,,,,,,
2012-07-02T00:00:00.000,0:17,0,0,0,0,0,0,0,0,Unspecified,Unspecified,26092,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7579074,-73.9892976,40.7579074,-73.9892976,WEST 43 STREET                  ,8 AVENUE                        ,MANHATTAN,10036,,,,,,,
2012-07-02T00:00:00.000,19:00,1,0,1,0,0,0,0,0,Unspecified,,129908,PASSENGER VEHICLE,,40.6408350,-73.9896623,40.640835,-73.9896623,41 STREET                       ,12 AVENUE                       ,BROOKLYN,11218,,,,,,,
2012-07-02T00:00:00.000,17:30,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,72595,VAN,PASSENGER VEHICLE,40.8046960,-73.9223863,40.804696,-73.9223863,BRUCKNER BOULEVARD              ,BROWN PLACE                     ,BRONX,10454,,,,,,,
2012-07-02T00:00:00.000,17:47,0,0,0,0,0,0,0,0,Unspecified,Unspecified,42,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,40.7182736,-74.0053246,40.7182736,-74.0053246,AVENUE OF THE AMERICAS          ,FRANKLIN STREET                 ,MANHATTAN,10013,,,,,,,
2012-07-02T00:00:00.000,7:20,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,227947,PICK-UP TRUCK,,40.6801321,-73.8468687,40.6801321,-73.8468687,92 STREET                       ,LIBERTY AVENUE                  ,QUEENS,11417,,,,,,,
2012-07-02T00:00:00.000,12:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,284660,PASSENGER VEHICLE,UNKNOWN,40.6226762,-74.0829208,40.6226762,-74.0829208,GORDON STREET                   ,WARREN STREET                   ,STATEN ISLAND,10304,,,,,,,
2012-07-02T00:00:00.000,14:38,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,72601,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.8165540,-73.9195436,40.816554,-73.9195436,EAST 149 STREET                 ,COURTLANDT AVENUE               ,BRONX,10451,,,,,,,
2012-07-02T00:00:00.000,18:23,2,0,0,0,0,0,2,0,Unspecified,Unspecified,203697,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6962014,-73.8458581,40.6962014,-73.8458581,102 STREET                      ,86 AVENUE                       ,QUEENS,11418,,,,,,,
2012-07-02T00:00:00.000,13:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,213212,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7194601,-73.8911615,40.7194601,-73.8911615,69 STREET                       ,ELIOT AVENUE                    ,QUEENS,11379,,,,,,,
2012-07-02T00:00:00.000,10:35,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,57564,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7954563,-73.9656282,40.7954563,-73.9656282,WEST 100 STREET                 ,COLUMBUS AVENUE                 ,MANHATTAN,10025,,,,,,,
2012-07-02T00:00:00.000,4:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,163386,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6651769,-73.8912141,40.6651769,-73.8912141,LIVONIA AVENUE                  ,WYONA STREET                    ,BROOKLYN,11207,,,,,,,
2012-07-02T00:00:00.000,18:52,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,129910,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),40.6376149,-73.9858363,40.6376149,-73.9858363,42 STREET                       ,14 AVENUE                       ,BROOKLYN,11219,,,,,,,
2012-07-02T00:00:00.000,1:10,0,0,0,0,0,0,0,0,Unspecified,Unspecified,92117,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.8596195,-73.9132844,40.8596195,-73.9132844,SEDGWICK AVENUE                 ,HALL OF FAME TERRACE            ,BRONX,10453,,,,,,,
2012-07-02T00:00:00.000,8:00,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,63607,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.8032165,-73.9525305,40.8032165,-73.9525305,WEST 116 STREET                 ,7 AVENUE                        ,MANHATTAN,10026,,,,,,,
2012-07-02T00:00:00.000,17:04,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2874701,PICK-UP TRUCK,UNKNOWN,40.8638042,-73.9334340,40.8638042,-73.933434,,,,,,,,,,,
2012-07-02T00:00:00.000,8:50,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,33,SMALL COM VEH(4 TIRES) ,UNKNOWN,40.7159981,-74.0070956,40.7159981,-74.0070956,DUANE STREET                    ,CHURCH STREET                   ,MANHATTAN,10007,,,,,,,
2012-07-02T00:00:00.000,9:12,0,0,0,0,0,0,0,0,Unspecified,Unspecified,202236,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,40.6007117,-73.7537536,40.6007117,-73.7537536,NEW HAVEN AVENUE                ,BEACH 20 STREET                 ,QUEENS,11691,,,,,,,
2012-07-02T00:00:00.000,7:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,163387,PASSENGER VEHICLE,UNKNOWN,40.6585778,-73.8906229,40.6585778,-73.8906229,PENNSYLVANIA AVENUE             ,LINDEN BOULEVARD                ,BROOKLYN,11207,,,,,,,
2012-07-02T00:00:00.000,9:52,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,72600,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),40.8084204,-73.9307481,40.8084204,-73.9307481,3 AVENUE                        ,BRUCKNER BOULEVARD              ,BRONX,10454,,,,,,,
2012-07-02T00:00:00.000,13:55,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,106899,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.8767247,-73.9066592,40.8767247,-73.9066592,EXTERIOR STREET                 ,BROADWAY                        ,BRONX,10463,,,,,,,
2012-07-02T00:00:00.000,15:17,0,0,0,0,0,0,0,0,Unspecified,Unspecified,293162,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,P/L OF 4366 AMBOY RD                    ,,,,
2012-07-02T00:00:00.000,12:40,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,116270,PASSENGER VEHICLE,PASSENGER VEHICLE,40.5927523,-73.9501525,40.5927523,-73.9501525,OCEAN AVENUE                    ,AVENUE X                        ,BROOKLYN,11235,,,,,,,
2012-07-02T00:00:00.000,13:20,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,219415,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6525646,-73.7465490,40.6525646,-73.746549,BROOKVILLE BOULEVARD            ,149 AVENUE                      ,QUEENS,11422,,,,,,,
2012-07-02T00:00:00.000,12:57,1,0,1,0,0,0,0,0,Unspecified,,26093,SPORT UTILITY / STATION WAGON,,40.7510810,-73.9868516,40.751081,-73.9868516,AVENUE OF THE AMERICAS          ,WEST 36 STREET                  ,MANHATTAN,10018,,,,,,,
2012-07-02T00:00:00.000,14:20,0,0,0,0,0,0,0,0,Illness,Unspecified,32058,PASSENGER VEHICLE,TAXI,40.7454414,-73.9753944,40.7454414,-73.9753944,EAST 35 STREET                  ,2 AVENUE                        ,MANHATTAN,10016,,,,,,,
2012-07-02T00:00:00.000,14:50,0,0,0,0,0,0,0,0,Lane Marking Improper/Inadequate,Unspecified,2888473,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,,,,,,,,,,,,,
2012-07-02T00:00:00.000,16:50,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,155809,VAN,PASSENGER VEHICLE,40.6411858,-74.0143951,40.6411858,-74.0143951,57 STREET                       ,5 AVENUE                        ,BROOKLYN,11220,,,,,,,
2012-07-02T00:00:00.000,16:20,0,0,0,0,0,0,0,0,Unspecified,Unspecified,68166,VAN,PASSENGER VEHICLE,40.8423120,-73.9351402,40.842312,-73.9351402,WEST 172 STREET                 ,AMSTERDAM AVENUE                ,MANHATTAN,10032,,,,,,,
2012-07-02T00:00:00.000,21:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,255001,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7343762,-73.8734167,40.7343762,-73.8734167,QUEENS BOULEVARD                ,57 AVENUE                       ,QUEENS,11373,,,,,,,
2012-07-02T00:00:00.000,11:31,1,0,1,0,0,0,0,0,Unspecified,,301254,OTHER,,,,,,INDUSTRIAL LOOP                 ,ARTHUR KILL ROAD                ,,,,,,,,,
2012-07-02T00:00:00.000,17:30,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,213216,PASSENGER VEHICLE,MOTORCYCLE,40.7133478,-73.9038003,40.7133478,-73.9038003,ELIOT AVENUE                    ,60 PLACE                        ,QUEENS,11378,,,,,,,
2012-07-02T00:00:00.000,17:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,88549,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,SHORE ROAD                      ,PARK DRIVE                      ,,,,,,,,,
2012-07-02T00:00:00.000,22:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,163402,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6662970,-73.8944384,40.666297,-73.8944384,PENNSYLVANIA AVENUE             ,DUMONT AVENUE                   ,BROOKLYN,11207,,,,,,,
2012-07-02T00:00:00.000,19:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,135055,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6446136,-73.9266876,40.6446136,-73.9266876,EAST 53 STREET                  ,CLARENDON ROAD                  ,BROOKLYN,11203,,,,,,,
2012-07-02T00:00:00.000,16:40,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,44930,PASSENGER VEHICLE,VAN,40.7647874,-73.9684309,40.7647874,-73.9684309,PARK AVENUE                     ,EAST 62 STREET                  ,MANHATTAN,10065,,,,,,,
2012-07-02T00:00:00.000,0:01,0,0,0,0,0,0,0,0,Unspecified,Unspecified,279646,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7507257,-73.8750134,40.7507257,-73.8750134,92 STREET                       ,37 AVENUE                       ,QUEENS,11372,,,,,,,
2012-07-02T00:00:00.000,7:30,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,2896727,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,,,,,,,,,,,
2012-07-02T00:00:00.000,19:45,1,0,0,0,1,0,0,0,Unspecified,Unspecified,279657,PASSENGER VEHICLE,BICYCLE,40.7688406,-73.8696616,40.7688406,-73.8696616,101 STREET                      ,23 AVENUE                       ,QUEENS,11369,,,,,,,
2012-07-02T00:00:00.000,18:10,0,0,0,0,0,0,0,0,Unspecified,Unspecified,88548,PASSENGER VEHICLE,UNKNOWN,40.8435170,-73.8338319,40.843517,-73.8338319,MIDDLETOWN ROAD                 ,PILGRIM AVENUE                  ,BRONX,10461,,,,,,,
2012-07-02T00:00:00.000,14:12,0,0,0,0,0,0,0,0,Unspecified,Unspecified,76212,SPORT UTILITY / STATION WAGON,VAN,40.8195039,-73.8978878,40.8195039,-73.8978878,ROGERS PLACE                    ,DAWSON STREET                   ,BRONX,10459,,,,,,,
2012-07-02T00:00:00.000,16:15,0,0,0,0,0,0,0,0,Unspecified,Unspecified,59640,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8153263,-73.9357553,40.8153263,-73.9357553,EAST 139 STREET                 ,5 AVENUE                        ,MANHATTAN,10037,,,,,,,
2012-07-02T00:00:00.000,12:00,1,0,0,0,1,0,0,0,Unspecified,Unspecified,135050,PASSENGER VEHICLE,BICYCLE,,,,,KINGS HIGHWAY                   ,CLARENDON ROAD                  ,,,,,,,,,
2012-07-02T00:00:00.000,14:25,1,0,0,0,1,0,0,0,Unspecified,Unspecified,40,VAN,BICYCLE,40.7203761,-74.0032612,40.7203761,-74.0032612,CANAL STREET                    ,GREENE STREET                   ,MANHATTAN,10013,,,,,,,
2012-07-02T00:00:00.000,15:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,179424,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6891029,-73.9450575,40.6891029,-73.9450575,GREENE AVENUE                   ,TOMPKINS AVENUE                 ,BROOKLYN,11221,,,,,,,
2012-07-02T00:00:00.000,18:01,1,0,1,0,0,0,0,0,Unspecified,,76217,PASSENGER VEHICLE,,40.8246558,-73.8919289,40.8246558,-73.8919289,WESTCHESTER AVENUE              ,SOUTHERN BOULEVARD              ,BRONX,10459,,,,,,,
2012-07-02T00:00:00.000,19:55,0,0,0,0,0,0,0,0,Unspecified,Unspecified,26096,TAXI,BUS,40.7560353,-73.9869481,40.7560353,-73.9869481,WEST 42 STREET                  ,7 AVENUE                        ,MANHATTAN,10036,,,,,,,
2012-07-02T00:00:00.000,8:14,0,0,0,0,0,0,0,0,Unspecified,Unspecified,163388,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,,CONDUIT BOULEVARD               ,EUCLID AVENUE                   ,,,,,,,,,
2012-07-02T00:00:00.000,6:30,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,26116,PASSENGER VEHICLE,TAXI,40.7559505,-73.9907272,40.7559505,-73.9907272,WEST 40 STREET                  ,8 AVENUE                        ,MANHATTAN,10018,,,,,,,
2012-07-02T00:00:00.000,13:13,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,72599,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8195078,-73.9056664,40.8195078,-73.9056664,EAST 158 STREET                 ,FOREST AVENUE                   ,BRONX,10456,,,,,,,
2012-07-02T00:00:00.000,1:54,10,0,0,0,0,0,10,0,Unspecified,Unspecified,135037,PASSENGER VEHICLE,VAN,40.6480223,-73.9521905,40.6480223,-73.9521905,ROGERS AVENUE                   ,ALBEMARLE ROAD                  ,BROOKLYN,11226,Unspecified,PASSENGER VEHICLE,,,,,
2012-07-02T00:00:00.000,16:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,170753,PASSENGER VEHICLE,UNKNOWN,40.6807909,-73.9917292,40.6807909,-73.9917292,UNION STREET                    ,HOYT STREET                     ,BROOKLYN,11231,,,,,,,
2012-07-02T00:00:00.000,20:21,0,0,0,0,0,0,0,0,Unspecified,,175817,PASSENGER VEHICLE,,,,,,,,,,,,PARKING LOT OF 118 2 AVE BET 10 & 11 ST ,,,,
2012-07-02T00:00:00.000,22:07,1,0,0,0,0,0,1,0,Unspecified,Unspecified,163400,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6511499,-73.8900044,40.6511499,-73.8900044,FLATLANDS AVENUE                ,LOUISIANNA AVENUE               ,BROOKLYN,11207,,,,,,,
2012-07-02T00:00:00.000,9:20,1,0,0,0,0,0,1,0,Glare,Unspecified,208731,PASSENGER VEHICLE,PASSENGER VEHICLE,40.7132821,-73.7660495,40.7132821,-73.7660495,JAMAICA AVENUE                  ,195 STREET                      ,QUEENS,11423,,,,,,,
2012-07-02T00:00:00.000,21:15,1,0,0,0,0,0,1,0,Unspecified,Unspecified,184527,PASSENGER VEHICLE,VAN,40.6996936,-73.9155661,40.6996936,-73.9155661,IRVING AVENUE                   ,MENAHAN STREET                  ,BROOKLYN,11237,,,,,,,
2012-07-02T00:00:00.000,23:00,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,44931,PASSENGER VEHICLE,BICYCLE,40.7621793,-73.9661291,40.7621793,-73.9661291,EAST 60 STREET                  ,3 AVENUE                        ,MANHATTAN,10022,,,,,,,
2012-07-02T00:00:00.000,13:05,0,0,0,0,0,0,0,0,Unspecified,Unspecified,88547,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,MIDDLETOWN ROAD                 ,HUTCHINSON RIVER PARKWAY        ,,,,,,,,,
2012-07-02T00:00:00.000,0:57,0,0,0,0,0,0,0,0,Unspecified,Unspecified,65001,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8303834,-73.9401710,40.8303834,-73.940171,WEST 155 STREET                 ,SAINT NICHOLAS PLACE            ,MANHATTAN,10032,,,,,,,
2012-07-02T00:00:00.000,3:10,0,0,0,0,0,0,0,0,Unspecified,Unspecified,135048,PASSENGER VEHICLE,UNKNOWN,40.6481811,-73.9299991,40.6481811,-73.9299991,UTICA AVENUE                    ,TILDEN AVENUE                   ,BROOKLYN,11203,,,,,,,
2012-07-02T00:00:00.000,11:45,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,152375,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6633603,-73.9597381,40.6633603,-73.9597381,EMPIRE BOULEVARD                ,MC KEEVER PLACE                 ,BROOKLYN,11225,,,,,,,
2012-07-02T00:00:00.000,10:30,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Lost Consciousness,38,PICK-UP TRUCK,PASSENGER VEHICLE,40.7047985,-74.0166846,40.7047985,-74.0166846,BATTERY PLACE                   ,WEST STREET                     ,MANHATTAN,10004,,,,,,,
2012-07-02T00:00:00.000,17:25,1,0,1,0,0,0,0,0,Unspecified,,160115,SPORT UTILITY / STATION WAGON,,40.6762456,-73.9090957,40.6762456,-73.9090957,ATLANTIC AVENUE                 ,MONACO PLACE                    ,BROOKLYN,11233,,,,,,,
2012-07-02T00:00:00.000,23:35,1,0,0,0,0,0,1,0,Unspecified,,2949950,PASSENGER VEHICLE,,40.6071523,-73.8983590,40.6071523,-73.898359,,,,,,,,,,,
2012-07-02T00:00:00.000,17:35,0,0,0,0,0,0,0,0,Physical Disability,Unspecified,125673,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6328477,-73.9283651,40.6328477,-73.9283651,UTICA AVENUE                    ,AVENUE H                        ,BROOKLYN,11234,,,,,,,
2012-07-02T00:00:00.000,16:05,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,201044,PASSENGER VEHICLE,VAN,,,,,BEACH CHANNEL DRIVE             ,BEACH 73 STREET                 ,,,,,,,,,
2012-07-02T00:00:00.000,15:01,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,116271,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,,,CONEY ISLAND AVENUE             ,BANNER AVENUE                   ,,,,,,,,,
2012-07-02T00:00:00.000,18:55,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,94886,PASSENGER VEHICLE,PASSENGER VEHICLE,40.8949212,-73.8531341,40.8949212,-73.8531341,BRONXWOOD AVENUE                ,BARNES AVENUE                   ,BRONX,10466,,,,,,,
2012-07-02T00:00:00.000,18:00,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,219418,VAN,OTHER,40.7140895,-73.7531219,40.7140895,-73.7531219,207 STREET                      ,JAMAICA AVENUE                  ,QUEENS,11428,,,,,,,
2012-07-02T00:00:00.000,9:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,147464,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,40.6261493,-73.9525808,40.6261493,-73.9525808,EAST 24 STREET                  ,AVENUE J                        ,BROOKLYN,11210,,,,,,,
2012-07-02T00:00:00.000,16:45,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,238657,LIVERY VEHICLE,PASSENGER VEHICLE,,,,,BORDEN AVENUE                   ,VANDAM STREET                   ,,,,,,,,,
2012-07-02T00:00:00.000,7:50,1,0,0,0,0,0,1,0,Unspecified,Unspecified,3102052,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.7684674,-73.9060558,40.7684674,-73.9060558,,,,,,,,,,,
2012-07-02T00:00:00.000,19:53,0,0,0,0,0,0,0,0,Unspecified,Unspecified,163477,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.6608608,-73.8988191,40.6608608,-73.8988191,NEWPORT STREET                  ,SNEDIKER AVENUE                 ,BROOKLYN,11207,,,,,,,
2012-07-02T00:00:00.000,12:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,16531,PASSENGER VEHICLE,VAN,40.7404431,-74.0020208,40.7404431,-74.0020208,WEST 15 STREET                  ,8 AVENUE                        ,MANHATTAN,10011,,,,,,,
2012-07-02T00:00:00.000,19:40,0,0,0,0,0,0,0,0,Unspecified,Unspecified,68168,VAN,PASSENGER VEHICLE,40.8435685,-73.9342137,40.8435685,-73.9342137,AMSTERDAM AVENUE                ,WEST 174 STREET                 ,MANHATTAN,10033,,,,,,,
2012-07-02T00:00:00.000,18:05,0,0,0,0,0,0,0,0,Unspecified,Unspecified,26097,PASSENGER VEHICLE,BUS,40.7514416,-73.9760491,40.7514416,-73.9760491,LEXINGTON AVENUE                ,EAST 42 STREET                  ,MANHATTAN,10017,,,,,,,
2012-07-02T00:00:00.000,15:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,2867730,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,40.8292426,-73.9348259,40.8292426,-73.9348259,,,,,,,,,,,
2012-07-02T00:00:00.000,7:30,0,0,0,0,0,0,0,0,Unspecified,Unspecified,245578,LARGE COM VEH(6 OR MORE TIRES),UNKNOWN,,,,,14 AVENUE                       ,131 STREET                      ,,,,,,,,,
2012-07-02T00:00:00.000,17:45,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,63608,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,40.8096398,-73.9478407,40.8096398,-73.9478407,WEST 126 STREET                 ,7 AVENUE                        ,MANHATTAN,10027,,,,,,,
2012-07-02T00:00:00.000,12:00,0,0,0,0,0,0,0,0,Unspecified,Unspecified,121409,PASSENGER VEHICLE,PASSENGER VEHICLE,40.6093415,-74.0061082,40.6093415,-74.0061082,,,BROOKLYN,11214,,,R/O 1652 86 STREET                      ,,,,
2012-07-02T00:00:00.000,16:09,0,0,0,0,0,0,0,0,Unspecified,Unspecified,121408,PASSENGER VEHICLE,UNKNOWN,40.6117684,-73.9763729,40.6117684,-73.9763729,64 STREET                       ,24 AVENUE                       ,BROOKLYN,11204,,,,,,,
2012-07-02T00:00:00.000,6:45,0,0,0,0,0,0,0,0,Unspecified,Unspecified,245569,SPORT UTILITY / STATION WAGON,OTHER,40.7584837,-73.8200460,40.7584837,-73.820046,PARSONS BOULEVARD               ,FRANKLIN AVENUE                 ,QUEENS,11355,,,,,,,
2012-07-02T00:00:00.000,14:35,0,0,0,0,0,0,0,0,Unspecified,Unspecified,279656,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,,ASTORIA BOULEVARD               ,77 STREET                       ,,,,,,,,,
